timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,MACD,MACD_SIGNAL,MACD_HIST
2025-04-27 20:30:00+08:00,93736.50,93929.30,93639.50,93696.20,2865.272,2025-04-27 20:59:59.999000+08:00,268627996.70610,45749,1598.062,149845612.72400,0,-120.32343073059747,-92.8300462468347,-27.493384483762767
2025-04-27 21:00:00+08:00,93696.10,93850.00,93547.30,93762.80,2743.393,2025-04-27 21:29:59.999000+08:00,257077553.81290,46996,1431.835,134187819.13710,0,-125.02640935331874,-99.2693188681315,-25.757090485187234
2025-04-27 21:30:00+08:00,93762.80,94036.60,93746.60,94012.40,2431.361,2025-04-27 21:59:59.999000+08:00,228385637.28980,39758,1460.750,137213145.15240,0,-107.37516571753076,-100.89048823801136,-6.484677479519405
2025-04-27 22:00:00+08:00,94012.40,94140.80,93876.30,93999.90,1880.206,2025-04-27 22:29:59.999000+08:00,176763488.79020,35832,1041.581,97929000.96790,0,-93.31934616563376,-99.37625982353583,6.056913657902072
2025-04-27 22:30:00+08:00,94000.00,94076.90,93905.90,93937.80,1038.885,2025-04-27 22:59:59.999000+08:00,97620048.63690,20334,552.021,51869729.69590,0,-86.19732975130319,-96.74047380908931,10.543144057786122
2025-04-27 23:00:00+08:00,93937.70,93960.00,93750.00,93750.00,1377.821,2025-04-27 23:29:59.999000+08:00,129311767.66300,26668,538.008,50498217.96550,0,-94.61629319020722,-96.3156376853129,1.6993444951056773
2025-04-27 23:30:00+08:00,93750.10,93893.40,93744.00,93857.70,936.376,2025-04-27 23:59:59.999000+08:00,87847122.54380,19173,533.959,50089916.37790,0,-91.54264581964526,-95.36103931217937,3.8183934925341134
2025-04-28 00:00:00+08:00,93857.70,93892.20,93732.10,93794.00,1031.967,2025-04-28 00:29:59.999000+08:00,96809777.65010,20972,517.880,48580847.55220,0,-93.17277798437863,-94.92338704661923,1.7506090622405992
2025-04-28 00:30:00+08:00,93794.10,93887.70,93680.00,93834.20,1209.015,2025-04-28 00:59:59.999000+08:00,113375325.11770,23952,642.146,60225510.12800,0,-90.18131141275808,-93.974971919847,3.793660507088916
2025-04-28 01:00:00+08:00,93834.30,94123.60,93749.60,94010.10,2196.103,2025-04-28 01:29:59.999000+08:00,206389540.68380,42997,1420.562,133500035.37160,0,-72.77795371234242,-89.73556827834608,16.957614566003656
2025-04-28 01:30:00+08:00,94010.00,94061.80,93940.00,94000.00,729.166,2025-04-28 01:59:59.999000+08:00,68541614.39370,15948,322.037,30271723.70320,0,-59.11916401871713,-83.6122874264203,24.493123407703166
2025-04-28 02:00:00+08:00,94000.10,94183.70,93946.80,94129.90,976.568,2025-04-28 02:29:59.999000+08:00,91891772.61550,20612,587.151,55252145.11290,0,-37.38171723289997,-74.36617338771623,36.98445615481626
2025-04-28 02:30:00+08:00,94130.00,94388.80,94129.90,94250.60,1993.871,2025-04-28 02:59:59.999000+08:00,187947869.88280,29051,1320.801,124491836.65170,0,-10.296461577541777,-61.55223102568134,51.25576944813956
2025-04-28 03:00:00+08:00,94250.70,94310.10,94155.60,94290.80,994.883,2025-04-28 03:29:59.999000+08:00,93754341.49070,17560,453.185,42707843.37520,0,14.248356518000946,-46.39211351694488,60.64047003494583
2025-04-28 03:30:00+08:00,94290.80,94394.30,94274.00,94388.90,704.316,2025-04-28 03:59:59.999000+08:00,66451038.62050,17018,350.341,33054314.71760,0,41.14189369806263,-28.88531207394338,70.02720577200601
2025-04-28 04:00:00+08:00,94388.90,94392.20,94215.00,94246.40,912.845,2025-04-28 04:29:59.999000+08:00,86077519.82100,19465,353.062,33292543.98970,0,50.375953953684075,-13.033058868417886,63.40901282210196
2025-04-28 04:30:00+08:00,94246.30,94345.00,94211.40,94211.40,486.010,2025-04-28 04:59:59.999000+08:00,45826344.79160,14331,196.216,18502735.71910,0,54.24450880975928,0.4224546672175471,53.82205414254173
2025-04-28 05:00:00+08:00,94211.50,94320.70,94118.00,94320.70,928.443,2025-04-28 05:29:59.999000+08:00,87463803.08970,14137,437.572,41226260.75460,0,65.37634513505327,13.413232760784691,51.963112374268576
2025-04-28 05:30:00+08:00,94320.60,94517.90,94265.50,94289.30,1501.064,2025-04-28 05:59:59.999000+08:00,141708780.17800,29449,802.542,75776730.19190,0,70.84799644252053,24.900185497131858,45.94781094538867
2025-04-28 06:00:00+08:00,94289.30,94292.90,93750.00,93766.30,3656.265,2025-04-28 06:29:59.999000+08:00,343538813.67310,59207,1327.619,124744276.03120,0,32.60672044190869,26.441492486087224,6.165227955821468
2025-04-28 06:30:00+08:00,93766.20,93960.00,93600.00,93890.60,2449.515,2025-04-28 06:59:59.999000+08:00,229666965.73170,38714,1007.570,94511269.89310,0,12.189689724138589,23.591131933697497,-11.401442209558908
2025-04-28 07:00:00+08:00,93890.50,93890.60,93601.30,93770.10,1318.980,2025-04-28 07:29:59.999000+08:00,123608689.32390,31170,660.403,61890057.87910,0,-13.558008869265905,16.161303773104816,-29.71931264237072
2025-04-28 07:30:00+08:00,93770.10,93845.20,93638.10,93697.10,823.845,2025-04-28 07:59:59.999000+08:00,77221261.25940,22008,458.399,42966155.35730,0,-39.39956179721048,5.049130659041754,-44.44869245625223
2025-04-28 08:00:00+08:00,93697.00,93748.80,93225.10,93538.70,6657.659,2025-04-28 08:29:59.999000+08:00,621970568.49320,103805,2991.866,279469365.47710,0,-71.83269230432052,-10.3272339336307,-61.505458370689816
2025-04-28 08:30:00+08:00,93538.70,93758.90,93327.20,93373.60,2737.488,2025-04-28 08:59:59.999000+08:00,256117894.32800,50835,1556.715,145666219.31720,0,-109.59502882920788,-30.180792912746135,-79.41423591646173
2025-04-28 09:00:00+08:00,93373.70,93546.40,92918.30,92995.30,6562.201,2025-04-28 09:29:59.999000+08:00,611138017.93630,93675,2982.682,277749116.93940,0,-168.10973660422314,-57.766581651041534,-110.34315495318161
2025-04-28 09:30:00+08:00,92995.30,93049.60,92700.00,92898.20,5017.245,2025-04-28 09:59:59.999000+08:00,465879687.77830,80630,2581.152,239679977.36440,0,-219.78468159485783,-90.17020163980479,-129.61447995505304
2025-04-28 10:00:00+08:00,92898.30,93370.80,92834.20,93324.00,4940.606,2025-04-28 10:29:59.999000+08:00,460017820.74360,68859,2981.121,277571186.87190,0,-223.79912930438877,-116.89598717272159,-106.90314213166718
2025-04-28 10:30:00+08:00,93324.00,93587.00,93305.70,93563.40,2944.138,2025-04-28 10:59:59.999000+08:00,275192383.28790,51630,1636.782,152991665.94270,0,-205.29649854342279,-134.57608944686183,-70.72040909656096
2025-04-28 11:00:00+08:00,93563.50,93789.10,93414.10,93685.70,2762.352,2025-04-28 11:29:59.999000+08:00,258594908.37620,45417,1588.251,148708464.03230,0,-178.70444881853473,-143.4017613211964,-35.302687497338326
2025-04-28 11:30:00+08:00,93685.70,93943.80,93685.70,93799.90,2621.507,2025-04-28 11:59:59.999000+08:00,245930365.35920,46124,1303.817,122314705.96800,0,-146.72373238086584,-144.06615553313028,-2.6575768477355552
2025-04-28 12:00:00+08:00,93800.00,94123.00,93799.90,94120.00,2625.821,2025-04-28 12:29:59.999000+08:00,246730425.17910,49010,1728.354,162412318.01620,0,-94.46050745242974,-134.14502591699016,39.684518464560426
2025-04-28 12:30:00+08:00,94120.00,94130.00,93950.00,93981.90,1377.831,2025-04-28 12:59:59.999000+08:00,129531145.83460,30284,493.682,46411171.82980,0,-63.453587551775854,-120.0067382439473,56.55315069217144
2025-04-28 13:00:00+08:00,93981.90,94300.00,93907.80,94065.00,2612.011,2025-04-28 13:29:59.999000+08:00,245811899.08840,42704,1241.622,116854981.10760,0,-31.80823905352736,-102.36703840586331,70.55879935233595
2025-04-28 13:30:00+08:00,94065.10,94231.40,93994.00,94183.20,1494.845,2025-04-28 13:59:59.999000+08:00,140668556.17210,30981,644.271,60629581.16450,0,2.776672038307879,-81.33829631702908,84.11496835533696
2025-04-28 14:00:00+08:00,94183.30,94399.90,94183.20,94288.60,2122.185,2025-04-28 14:29:59.999000+08:00,200148580.97620,38619,1163.566,109734078.30990,0,38.2494465742202,-57.42074773877922,95.67019431299943
2025-04-28 14:30:00+08:00,94288.50,94634.00,94288.50,94539.80,3496.503,2025-04-28 14:59:59.999000+08:00,330368900.87070,57155,2009.813,189918200.02870,0,85.64436170549016,-28.80772584992534,114.45208755541549
2025-04-28 15:00:00+08:00,94539.70,94637.00,94440.10,94625.00,2483.755,2025-04-28 15:29:59.999000+08:00,234875079.40470,42318,1155.828,109313419.87350,0,128.5977070453082,2.6733607291213666,125.92434631618683
2025-04-28 15:30:00+08:00,94625.00,94758.00,94570.60,94641.60,2994.894,2025-04-28 15:59:59.999000+08:00,283510178.60510,43615,1557.612,147452925.97870,0,162.1093285275565,34.5605542888084,127.54877423874811
2025-04-28 16:00:00+08:00,94641.60,94781.80,94551.60,94777.00,2295.727,2025-04-28 16:29:59.999000+08:00,217376406.83830,38450,1055.362,99942495.34160,0,197.3186122697516,67.11216588499704,130.20644638475457
