timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,MACD,MACD_SIGNAL,MACD_HIST
2025-04-25 03:00:00+08:00,1762.31,1764.83,1755.01,1762.39,57473.820,2025-04-25 03:29:59.999000+08:00,101128194.02739,57357,30238.881,53218810.71581,0,-0.5545613239219165,-1.8560780076709307,1.3015166837490142
2025-04-25 03:30:00+08:00,1762.38,1765.76,1759.68,1762.21,47675.451,2025-04-25 03:59:59.999000+08:00,84060754.26908,48643,23159.610,40841292.23500,0,-0.3116339160121697,-1.5471891893391785,1.2355552733270088
2025-04-25 04:00:00+08:00,1762.21,1769.64,1760.36,1765.85,55247.840,2025-04-25 04:29:59.999000+08:00,97499946.00983,48627,26588.722,46926207.49919,0,0.17261557925621673,-1.2032282356200994,1.3758438148763161
2025-04-25 04:30:00+08:00,1765.84,1766.64,1760.13,1761.32,27363.580,2025-04-25 04:59:59.999000+08:00,48259873.22810,32674,12052.218,21257168.57537,0,0.18867868148322486,-0.9248468521994345,1.1135255336826595
2025-04-25 05:00:00+08:00,1761.32,1763.59,1747.81,1751.70,62040.581,2025-04-25 05:29:59.999000+08:00,108868646.96886,53292,24434.526,42903001.67302,0,-0.5682938587260651,-0.8535362535047606,0.2852423947786955
2025-04-25 05:30:00+08:00,1751.70,1760.71,1751.70,1760.27,31551.680,2025-04-25 05:59:59.999000+08:00,55404456.77511,42194,18160.727,31888029.85714,0,-0.4712405057991873,-0.7770771039636459,0.30583659816445863
2025-04-25 06:00:00+08:00,1760.27,1764.35,1756.66,1762.13,34135.782,2025-04-25 06:29:59.999000+08:00,60126868.13091,37814,18629.733,32815272.00340,0,-0.24145522352546323,-0.6699527278760093,0.4284975043505461
2025-04-25 06:30:00+08:00,1762.13,1764.28,1755.05,1759.29,26318.997,2025-04-25 06:59:59.999000+08:00,46307354.63200,28565,11772.490,20713475.57816,0,-0.285225099538593,-0.5930072022085261,0.3077821026699331
2025-04-25 07:00:00+08:00,1759.29,1769.33,1758.00,1768.88,40150.647,2025-04-25 07:29:59.999000+08:00,70847046.86990,39798,21107.200,37241850.71845,0,0.4487469360585692,-0.38465637455510704,0.8334033106136762
2025-04-25 07:30:00+08:00,1768.87,1774.17,1766.33,1768.80,83424.809,2025-04-25 07:59:59.999000+08:00,147664979.66424,63528,43018.235,76151233.07130,0,1.012300560118092,-0.10526498762046721,1.1175655477385593
2025-04-25 08:00:00+08:00,1768.79,1772.80,1762.19,1771.19,82268.140,2025-04-25 08:29:59.999000+08:00,145387001.89065,63002,38638.698,68298920.55368,0,1.6329502591947858,0.24237806174258342,1.3905721974522023
2025-04-25 08:30:00+08:00,1771.19,1774.81,1769.06,1773.29,45548.605,2025-04-25 08:59:59.999000+08:00,80722813.49062,48674,21664.434,38397085.42114,0,2.2681265162013915,0.647527752634345,1.6205987635670465
2025-04-25 09:00:00+08:00,1773.29,1789.88,1766.29,1767.71,192984.377,2025-04-25 09:29:59.999000+08:00,343447885.58561,150446,99056.073,176339995.22443,0,2.2947959310504302,0.9769813883175621,1.3178145427328682
2025-04-25 09:30:00+08:00,1767.71,1772.80,1764.03,1765.00,61219.600,2025-04-25 09:59:59.999000+08:00,108251984.16960,64383,26712.941,47245243.06502,0,2.0733569149799678,1.1962564936500433,0.8771004213299245
2025-04-25 10:00:00+08:00,1765.00,1769.82,1751.14,1755.83,108308.842,2025-04-25 10:29:59.999000+08:00,190489001.13372,98355,49932.111,87840217.62585,0,1.1447268378310582,1.1859505624862463,-0.04122372465518809
2025-04-25 10:30:00+08:00,1755.83,1756.19,1737.40,1743.79,207967.418,2025-04-25 10:59:59.999000+08:00,363247172.12468,143307,84710.538,147990693.68770,0,-0.5563334999674225,0.8374937499955125,-1.3938272499629352
2025-04-25 11:00:00+08:00,1743.78,1750.99,1739.00,1747.88,93378.679,2025-04-25 11:29:59.999000+08:00,163109252.23454,78247,54910.273,95923547.87297,0,-1.5564652916903015,0.3587019416583497,-1.9151672333486511
2025-04-25 11:30:00+08:00,1747.89,1761.50,1747.82,1760.00,116324.762,2025-04-25 11:59:59.999000+08:00,204344401.73435,73279,72080.213,126625565.61508,0,-1.3554692277500635,0.015867707776667017,-1.3713369355267306
2025-04-25 12:00:00+08:00,1760.00,1768.16,1757.25,1762.26,77081.957,2025-04-25 12:29:59.999000+08:00,135980972.85671,71998,42798.677,75506957.94782,0,-1.0022618360278557,-0.18775820098423757,-0.8145036350436181
2025-04-25 12:30:00+08:00,1762.25,1771.41,1759.00,1765.34,71781.309,2025-04-25 12:59:59.999000+08:00,126704856.07319,60256,39771.166,70213422.41083,0,-0.4684126050656232,-0.2438890818005147,-0.22452352326510852
2025-04-25 13:00:00+08:00,1765.34,1770.33,1763.73,1767.91,43307.624,2025-04-25 13:29:59.999000+08:00,76524840.07421,44555,20578.103,36367741.71732,0,0.16019761982011005,-0.16307174147638973,0.32326936129649975
2025-04-25 13:30:00+08:00,1767.91,1768.49,1762.31,1766.62,36490.948,2025-04-25 13:59:59.999000+08:00,64418730.67413,39684,16187.415,28575869.29984,0,0.5479669114561148,-0.020864010889888818,0.5688309223460035
2025-04-25 14:00:00+08:00,1766.63,1774.63,1764.67,1773.97,74430.438,2025-04-25 14:29:59.999000+08:00,131776191.52136,60977,40731.257,72120937.53436,0,1.431854910185848,0.26967977332525855,1.1621751368605895
2025-04-25 14:30:00+08:00,1773.96,1779.99,1772.07,1776.19,100831.762,2025-04-25 14:59:59.999000+08:00,179046920.34449,70446,55039.736,97733238.40367,0,2.2851363347156166,0.6727710856033302,1.6123652491122864
2025-04-25 15:00:00+08:00,1776.18,1781.23,1769.22,1771.18,105145.208,2025-04-25 15:29:59.999000+08:00,186681125.39656,75515,43961.328,78087904.38199,0,2.5279621079544086,1.0438092900735458,1.4841528178808627
2025-04-25 15:30:00+08:00,1771.19,1776.94,1769.82,1776.38,68544.632,2025-04-25 15:59:59.999000+08:00,121507337.91106,53839,38146.634,67624553.74968,0,3.1042163507147507,1.4558907022017868,1.6483256485129638
2025-04-25 16:00:00+08:00,1776.39,1778.26,1771.57,1776.41,66051.272,2025-04-25 16:29:59.999000+08:00,117260546.08772,60792,31108.947,55236664.98987,0,3.5227150725272622,1.869255576266882,1.6534594962603801
2025-04-25 16:30:00+08:00,1776.42,1777.59,1772.23,1774.38,41601.214,2025-04-25 16:59:59.999000+08:00,73830022.19489,48718,21714.518,38537762.44112,0,3.6485164634341345,2.2251077537003328,1.4234087097338017
2025-04-25 17:00:00+08:00,1774.39,1774.58,1763.08,1772.80,108011.805,2025-04-25 17:29:59.999000+08:00,191105220.67963,74962,49972.358,88422016.03366,0,3.579460385501534,2.495978280060573,1.083482105440961
2025-04-25 17:30:00+08:00,1772.80,1792.72,1772.25,1787.42,157080.401,2025-04-25 17:59:59.999000+08:00,280227337.60602,108005,88367.582,157646437.37022,0,4.650832855662429,2.9269491951809443,1.723883660481485
2025-04-25 18:00:00+08:00,1787.43,1791.22,1776.83,1780.36,196452.461,2025-04-25 18:29:59.999000+08:00,350293003.23818,113592,81207.421,144823622.62261,0,4.874035413701449,3.316366438885045,1.557668974816404
2025-04-25 18:30:00+08:00,1780.36,1781.88,1768.00,1770.76,128404.295,2025-04-25 18:59:59.999000+08:00,227677846.15828,85849,53605.840,95058460.97797,0,4.227552683803651,3.4986036878687665,0.7289489959348847
2025-04-25 19:00:00+08:00,1770.77,1787.29,1770.66,1784.72,115630.536,2025-04-25 19:29:59.999000+08:00,205892860.11170,78771,63076.427,112294692.97872,0,4.786490115549896,3.7561809734049922,1.0303091421449033
2025-04-25 19:30:00+08:00,1784.73,1789.56,1779.29,1789.47,110062.962,2025-04-25 19:59:59.999000+08:00,196247393.90504,75263,52601.260,93815418.21487,0,5.5487745408147475,4.114699686886944,1.4340748539278039
2025-04-25 20:00:00+08:00,1789.47,1802.00,1781.86,1785.56,260146.461,2025-04-25 20:29:59.999000+08:00,466300885.84576,178234,123596.167,221604224.47127,0,5.77086319832074,4.445932389173703,1.3249308091470366
